source,market,symbol,interval,kline_open_ts,kline_close_ts,fetch_ts,human_open_time,human_open_time_local,open,high,low,close,volume
legacy,crypto,BTC/USDT,15m,1752310800,1752311700,1752310800,2025-07-12T09:00:00+00:00,2025-07-12T17:00:00+08:00,117929.66,117944.54,117881.15,117888.71,65.04977
legacy,crypto,BTC/USDT,15m,1752311700,1752312600,1752311700,2025-07-12T09:15:00+00:00,2025-07-12T17:15:00+08:00,117888.71,118036.01,117888.71,117980.0,105.75104
legacy,crypto,BTC/USDT,15m,1752312600,1752313500,1752312600,2025-07-12T09:30:00+00:00,2025-07-12T17:30:00+08:00,117980.01,118054.79,117902.3,118054.79,76.24118
legacy,crypto,BTC/USDT,15m,1752313500,1752314400,1752313500,2025-07-12T09:45:00+00:00,2025-07-12T17:45:00+08:00,118054.78,118200.0,118014.53,118158.78,125.53638
legacy,crypto,BTC/USDT,15m,1752314400,1752315300,1752314400,2025-07-12T10:00:00+00:00,2025-07-12T18:00:00+08:00,118158.79,118158.79,117870.31,117980.94,124.1853
legacy,crypto,BTC/USDT,15m,1752315300,1752316200,1752315300,2025-07-12T10:15:00+00:00,2025-07-12T18:15:00+08:00,117980.94,118096.54,117980.0,118065.91,122.80784
legacy,crypto,BTC/USDT,15m,1752316200,1752317100,1752316200,2025-07-12T10:30:00+00:00,2025-07-12T18:30:00+08:00,118065.91,118140.96,118061.6,118100.42,60.05918
legacy,crypto,BTC/USDT,15m,1752317100,1752318000,1752317100,2025-07-12T10:45:00+00:00,2025-07-12T18:45:00+08:00,118100.42,118140.01,118000.56,118077.32,53.46934
legacy,crypto,BTC/USDT,15m,1752318000,1752318900,1752318000,2025-07-12T11:00:00+00:00,2025-07-12T19:00:00+08:00,118077.32,118106.2,117930.37,117944.34,74.11347
legacy,crypto,BTC/USDT,15m,1752318900,1752319800,1752318900,2025-07-12T11:15:00+00:00,2025-07-12T19:15:00+08:00,117944.33,118057.04,117920.24,118009.96,42.21436
legacy,crypto,BTC/USDT,15m,1752319800,1752320700,1752319800,2025-07-12T11:30:00+00:00,2025-07-12T19:30:00+08:00,118009.96,118035.52,117625.0,117676.3,120.97763
legacy,crypto,BTC/USDT,15m,1752320700,1752321600,1752320700,2025-07-12T11:45:00+00:00,2025-07-12T19:45:00+08:00,117676.31,117813.8,117676.31,117810.0,62.0797
legacy,crypto,BTC/USDT,15m,1752321600,1752322500,1752321600,2025-07-12T12:00:00+00:00,2025-07-12T20:00:00+08:00,117810.0,117861.19,117726.76,117779.52,48.05492
legacy,crypto,BTC/USDT,15m,1752322500,1752323400,1752322500,2025-07-12T12:15:00+00:00,2025-07-12T20:15:00+08:00,117779.52,117779.52,117664.84,117665.6,79.63628
legacy,crypto,BTC/USDT,15m,1752323400,1752324300,1752323400,2025-07-12T12:30:00+00:00,2025-07-12T20:30:00+08:00,117665.59,117725.75,117455.0,117509.75,239.98828
legacy,crypto,BTC/USDT,15m,1752324300,1752325200,1752324300,2025-07-12T12:45:00+00:00,2025-07-12T20:45:00+08:00,117509.75,117569.13,117309.61,117559.97,528.58605
legacy,crypto,BTC/USDT,15m,1752325200,1752326100,1752325200,2025-07-12T13:00:00+00:00,2025-07-12T21:00:00+08:00,117559.98,117571.61,117380.91,117486.01,379.74971
legacy,crypto,BTC/USDT,15m,1752326100,1752327000,1752326100,2025-07-12T13:15:00+00:00,2025-07-12T21:15:00+08:00,117486.01,117486.02,117299.86,117304.7,91.67019
legacy,crypto,BTC/USDT,15m,1752327000,1752327900,1752327000,2025-07-12T13:30:00+00:00,2025-07-12T21:30:00+08:00,117304.7,117483.61,117238.88,117365.65,165.38692
legacy,crypto,BTC/USDT,15m,1752327900,1752328800,1752327900,2025-07-12T13:45:00+00:00,2025-07-12T21:45:00+08:00,117365.64,117500.0,117267.59,117500.0,121.43814
legacy,crypto,BTC/USDT,15m,1752328800,1752329700,1752328800,2025-07-12T14:00:00+00:00,2025-07-12T22:00:00+08:00,117500.0,117727.26,117405.55,117601.99,168.81493
legacy,crypto,BTC/USDT,15m,1752329700,1752330600,1752329700,2025-07-12T14:15:00+00:00,2025-07-12T22:15:00+08:00,117602.0,117723.14,117525.02,117656.71,92.11417
legacy,crypto,BTC/USDT,15m,1752330600,1752331500,1752330600,2025-07-12T14:30:00+00:00,2025-07-12T22:30:00+08:00,117656.7,117656.71,117400.0,117466.47,99.70353
legacy,crypto,BTC/USDT,15m,1752331500,1752332400,1752331500,2025-07-12T14:45:00+00:00,2025-07-12T22:45:00+08:00,117466.47,117466.48,117315.68,117389.47,89.33419
legacy,crypto,BTC/USDT,15m,1752332400,1752333300,1752332400,2025-07-12T15:00:00+00:00,2025-07-12T23:00:00+08:00,117389.47,117422.53,117275.65,117422.52,88.20878
legacy,crypto,BTC/USDT,15m,1752333300,1752334200,1752333300,2025-07-12T15:15:00+00:00,2025-07-12T23:15:00+08:00,117422.52,117461.62,117170.34,117336.34,143.92595
legacy,crypto,BTC/USDT,15m,1752334200,1752335100,1752334200,2025-07-12T15:30:00+00:00,2025-07-12T23:30:00+08:00,117336.35,117447.29,116948.07,116992.6,341.55356
legacy,crypto,BTC/USDT,15m,1752335100,1752336000,1752335100,2025-07-12T15:45:00+00:00,2025-07-12T23:45:00+08:00,116992.6,117142.54,116900.05,117100.01,209.22467
legacy,crypto,BTC/USDT,15m,1752336000,1752336900,1752336000,2025-07-12T16:00:00+00:00,2025-07-13T00:00:00+08:00,117100.0,117282.74,117045.86,117266.65,124.55288
legacy,crypto,BTC/USDT,15m,1752336900,1752337800,1752336900,2025-07-12T16:15:00+00:00,2025-07-13T00:15:00+08:00,117266.65,117376.82,117257.91,117295.49,76.29475
legacy,crypto,BTC/USDT,15m,1752337800,1752338700,1752337800,2025-07-12T16:30:00+00:00,2025-07-13T00:30:00+08:00,117295.5,117399.77,117256.84,117279.53,45.90746
legacy,crypto,BTC/USDT,15m,1752338700,1752339600,1752338700,2025-07-12T16:45:00+00:00,2025-07-13T00:45:00+08:00,117279.53,117333.4,117139.0,117191.08,36.23396
legacy,crypto,BTC/USDT,15m,1752339600,1752340500,1752339600,2025-07-12T17:00:00+00:00,2025-07-13T01:00:00+08:00,117191.08,117332.0,117186.81,117300.01,51.48099
legacy,crypto,BTC/USDT,15m,1752340500,1752341400,1752340500,2025-07-12T17:15:00+00:00,2025-07-13T01:15:00+08:00,117300.0,117445.56,117300.0,117445.55,40.79573
legacy,crypto,BTC/USDT,15m,1752341400,1752342300,1752341400,2025-07-12T17:30:00+00:00,2025-07-13T01:30:00+08:00,117445.56,117548.69,117394.53,117461.7,50.9897
legacy,crypto,BTC/USDT,15m,1752342300,1752343200,1752342300,2025-07-12T17:45:00+00:00,2025-07-13T01:45:00+08:00,117461.7,117509.76,117408.0,117478.4,65.74013
legacy,crypto,BTC/USDT,15m,1752343200,1752344100,1752343200,2025-07-12T18:00:00+00:00,2025-07-13T02:00:00+08:00,117478.4,117498.27,117448.83,117465.99,48.18076
legacy,crypto,BTC/USDT,15m,1752344100,1752345000,1752344100,2025-07-12T18:15:00+00:00,2025-07-13T02:15:00+08:00,117466.0,117473.63,117396.0,117416.64,31.58665
legacy,crypto,BTC/USDT,15m,1752345000,1752345900,1752345000,2025-07-12T18:30:00+00:00,2025-07-13T02:30:00+08:00,117416.64,117499.98,117378.91,117378.91,41.50032
legacy,crypto,BTC/USDT,15m,1752345900,1752346800,1752345900,2025-07-12T18:45:00+00:00,2025-07-13T02:45:00+08:00,117378.91,117509.76,117378.91,117504.0,40.46225
legacy,crypto,BTC/USDT,15m,1752346800,1752347700,1752346800,2025-07-12T19:00:00+00:00,2025-07-13T03:00:00+08:00,117504.01,117610.0,117483.93,117608.52,60.36751
legacy,crypto,BTC/USDT,15m,1752347700,1752348600,1752347700,2025-07-12T19:15:00+00:00,2025-07-13T03:15:00+08:00,117608.52,117639.98,117440.43,117440.43,92.6346
legacy,crypto,BTC/USDT,15m,1752348600,1752349500,1752348600,2025-07-12T19:30:00+00:00,2025-07-13T03:30:00+08:00,117440.43,117595.13,117439.72,117595.12,119.75295
legacy,crypto,BTC/USDT,15m,1752349500,1752350400,1752349500,2025-07-12T19:45:00+00:00,2025-07-13T03:45:00+08:00,117595.12,117620.0,117527.02,117550.96,35.06264
legacy,crypto,BTC/USDT,15m,1752350400,1752351300,1752350400,2025-07-12T20:00:00+00:00,2025-07-13T04:00:00+08:00,117550.96,117550.96,117451.43,117451.43,25.39801
legacy,crypto,BTC/USDT,15m,1752351300,1752352200,1752351300,2025-07-12T20:15:00+00:00,2025-07-13T04:15:00+08:00,117451.44,117461.49,117419.79,117442.96,30.25785
legacy,crypto,BTC/USDT,15m,1752352200,1752353100,1752352200,2025-07-12T20:30:00+00:00,2025-07-13T04:30:00+08:00,117442.96,117442.96,117330.0,117346.4,22.08368
legacy,crypto,BTC/USDT,15m,1752353100,1752354000,1752353100,2025-07-12T20:45:00+00:00,2025-07-13T04:45:00+08:00,117346.4,117356.58,117023.35,117023.36,76.78072
legacy,crypto,BTC/USDT,15m,1752354000,1752354900,1752354000,2025-07-12T21:00:00+00:00,2025-07-13T05:00:00+08:00,117023.36,117293.2,117000.01,117140.0,64.22333
legacy,crypto,BTC/USDT,15m,1752354900,1752355800,1752354900,2025-07-12T21:15:00+00:00,2025-07-13T05:15:00+08:00,117139.99,117336.03,117139.99,117315.87,41.81627
legacy,crypto,BTC/USDT,15m,1752355800,1752356700,1752355800,2025-07-12T21:30:00+00:00,2025-07-13T05:30:00+08:00,117315.87,117555.5,117290.0,117555.5,40.97035
legacy,crypto,BTC/USDT,15m,1752356700,1752357600,1752356700,2025-07-12T21:45:00+00:00,2025-07-13T05:45:00+08:00,117555.5,117555.5,117391.77,117485.22,60.03738
legacy,crypto,BTC/USDT,15m,1752357600,1752358500,1752357600,2025-07-12T22:00:00+00:00,2025-07-13T06:00:00+08:00,117485.21,117563.75,117417.52,117460.04,119.04947
legacy,crypto,BTC/USDT,15m,1752358500,1752359400,1752358500,2025-07-12T22:15:00+00:00,2025-07-13T06:15:00+08:00,117460.05,117460.06,117312.04,117456.01,33.56722
legacy,crypto,BTC/USDT,15m,1752359400,1752360300,1752359400,2025-07-12T22:30:00+00:00,2025-07-13T06:30:00+08:00,117456.01,117517.42,117385.42,117395.99,55.02531
legacy,crypto,BTC/USDT,15m,1752360300,1752361200,1752360300,2025-07-12T22:45:00+00:00,2025-07-13T06:45:00+08:00,117396.0,117404.0,117344.0,117385.37,25.50811
legacy,crypto,BTC/USDT,15m,1752361200,1752362100,1752361200,2025-07-12T23:00:00+00:00,2025-07-13T07:00:00+08:00,117385.38,117411.27,117219.53,117252.0,20.28436
legacy,crypto,BTC/USDT,15m,1752362100,1752363000,1752362100,2025-07-12T23:15:00+00:00,2025-07-13T07:15:00+08:00,117252.0,117354.0,117251.99,117288.0,24.82687
legacy,crypto,BTC/USDT,15m,1752363000,1752363900,1752363000,2025-07-12T23:30:00+00:00,2025-07-13T07:30:00+08:00,117288.0,117317.21,117258.96,117258.97,22.78533
legacy,crypto,BTC/USDT,15m,1752363900,1752364800,1752363900,2025-07-12T23:45:00+00:00,2025-07-13T07:45:00+08:00,117258.97,117460.02,117258.96,117420.0,49.17633
legacy,crypto,BTC/USDT,15m,1752364800,1752365700,1752364800,2025-07-13T00:00:00+00:00,2025-07-13T08:00:00+08:00,117420.0,117458.48,117298.8,117319.99,41.1603
legacy,crypto,BTC/USDT,15m,1752365700,1752366600,1752365700,2025-07-13T00:15:00+00:00,2025-07-13T08:15:00+08:00,117320.0,117412.63,117248.21,117392.79,35.675
legacy,crypto,BTC/USDT,15m,1752366600,1752367500,1752366600,2025-07-13T00:30:00+00:00,2025-07-13T08:30:00+08:00,117392.79,117432.43,117264.14,117432.43,33.20038
legacy,crypto,BTC/USDT,15m,1752367500,1752368400,1752367500,2025-07-13T00:45:00+00:00,2025-07-13T08:45:00+08:00,117432.43,117432.43,117316.1,117316.1,53.55161
legacy,crypto,BTC/USDT,15m,1752368400,1752369300,1752368400,2025-07-13T01:00:00+00:00,2025-07-13T09:00:00+08:00,117316.1,117417.1,117300.0,117339.04,33.48297
legacy,crypto,BTC/USDT,15m,1752369300,1752370200,1752369300,2025-07-13T01:15:00+00:00,2025-07-13T09:15:00+08:00,117339.04,117422.53,117224.79,117387.99,70.30723
legacy,crypto,BTC/USDT,15m,1752370200,1752371100,1752370200,2025-07-13T01:30:00+00:00,2025-07-13T09:30:00+08:00,117387.99,117536.97,117378.9,117536.96,50.03718
legacy,crypto,BTC/USDT,15m,1752371100,1752372000,1752371100,2025-07-13T01:45:00+00:00,2025-07-13T09:45:00+08:00,117536.97,117640.61,117533.31,117553.37,82.30263
legacy,crypto,BTC/USDT,15m,1752372000,1752372900,1752372000,2025-07-13T02:00:00+00:00,2025-07-13T10:00:00+08:00,117553.37,117553.38,117483.99,117484.0,29.95218
legacy,crypto,BTC/USDT,15m,1752372900,1752373800,1752372900,2025-07-13T02:15:00+00:00,2025-07-13T10:15:00+08:00,117483.99,117484.0,117417.1,117429.8,19.86702
legacy,crypto,BTC/USDT,15m,1752373800,1752374700,1752373800,2025-07-13T02:30:00+00:00,2025-07-13T10:30:00+08:00,117429.81,117505.64,117407.94,117505.6,20.99755
legacy,crypto,BTC/USDT,15m,1752374700,1752375600,1752374700,2025-07-13T02:45:00+00:00,2025-07-13T10:45:00+08:00,117505.61,117817.16,117505.6,117620.0,87.84455
legacy,crypto,BTC/USDT,15m,1752375600,1752376500,1752375600,2025-07-13T03:00:00+00:00,2025-07-13T11:00:00+08:00,117620.0,117684.23,117600.81,117600.82,26.52087
legacy,crypto,BTC/USDT,15m,1752376500,1752377400,1752376500,2025-07-13T03:15:00+00:00,2025-07-13T11:15:00+08:00,117600.81,117765.92,117600.81,117765.92,34.43812
legacy,crypto,BTC/USDT,15m,1752377400,1752378300,1752377400,2025-07-13T03:30:00+00:00,2025-07-13T11:30:00+08:00,117765.91,117824.76,117750.0,117750.01,42.654
legacy,crypto,BTC/USDT,15m,1752378300,1752379200,1752378300,2025-07-13T03:45:00+00:00,2025-07-13T11:45:00+08:00,117750.0,117792.27,117680.0,117753.6,34.41989
legacy,crypto,BTC/USDT,15m,1752379200,1752380100,1752379200,2025-07-13T04:00:00+00:00,2025-07-13T12:00:00+08:00,117753.59,117775.94,117684.22,117751.58,42.81871
legacy,crypto,BTC/USDT,15m,1752380100,1752381000,1752380100,2025-07-13T04:15:00+00:00,2025-07-13T12:15:00+08:00,117751.59,117812.03,117731.07,117769.99,37.93446
legacy,crypto,BTC/USDT,15m,1752381000,1752381900,1752381000,2025-07-13T04:30:00+00:00,2025-07-13T12:30:00+08:00,117769.99,117867.0,117769.98,117827.59,96.91443
legacy,crypto,BTC/USDT,15m,1752381900,1752382800,1752381900,2025-07-13T04:45:00+00:00,2025-07-13T12:45:00+08:00,117827.59,117892.23,117827.59,117879.22,44.83352
legacy,crypto,BTC/USDT,15m,1752382800,1752383700,1752382800,2025-07-13T05:00:00+00:00,2025-07-13T13:00:00+08:00,117879.22,117904.75,117859.11,117862.74,45.92711
legacy,crypto,BTC/USDT,15m,1752383700,1752384600,1752383700,2025-07-13T05:15:00+00:00,2025-07-13T13:15:00+08:00,117862.75,117862.75,117780.0,117832.64,31.87096
legacy,crypto,BTC/USDT,15m,1752384600,1752385500,1752384600,2025-07-13T05:30:00+00:00,2025-07-13T13:30:00+08:00,117832.65,117894.95,117739.99,117775.39,32.59449
legacy,crypto,BTC/USDT,15m,1752385500,1752386400,1752385500,2025-07-13T05:45:00+00:00,2025-07-13T13:45:00+08:00,117775.38,117775.39,117700.65,117759.99,40.16648
legacy,crypto,BTC/USDT,15m,1752386400,1752387300,1752386400,2025-07-13T06:00:00+00:00,2025-07-13T14:00:00+08:00,117759.99,117788.32,117742.31,117783.98,34.80072
legacy,crypto,BTC/USDT,15m,1752387300,1752388200,1752387300,2025-07-13T06:15:00+00:00,2025-07-13T14:15:00+08:00,117783.97,117861.12,117760.68,117861.11,29.89937
legacy,crypto,BTC/USDT,15m,1752388200,1752389100,1752388200,2025-07-13T06:30:00+00:00,2025-07-13T14:30:00+08:00,117861.12,117978.97,117861.11,117973.36,81.72889
legacy,crypto,BTC/USDT,15m,1752389100,1752390000,1752389100,2025-07-13T06:45:00+00:00,2025-07-13T14:45:00+08:00,117973.37,117973.37,117888.5,117888.51,40.30662
legacy,crypto,BTC/USDT,15m,1752390000,1752390900,1752390000,2025-07-13T07:00:00+00:00,2025-07-13T15:00:00+08:00,117888.51,117923.65,117852.0,117884.49,35.86907
legacy,crypto,BTC/USDT,15m,1752390900,1752391800,1752390900,2025-07-13T07:15:00+00:00,2025-07-13T15:15:00+08:00,117884.49,117990.0,117884.48,117989.99,70.04602
legacy,crypto,BTC/USDT,15m,1752391800,1752392700,1752391800,2025-07-13T07:30:00+00:00,2025-07-13T15:30:00+08:00,117990.0,118054.79,117967.22,117967.24,157.29324
legacy,crypto,BTC/USDT,15m,1752392700,1752393600,1752392700,2025-07-13T07:45:00+00:00,2025-07-13T15:45:00+08:00,117967.24,117999.0,117902.12,117999.0,44.97573
legacy,crypto,BTC/USDT,15m,1752393600,1752394500,1752393600,2025-07-13T08:00:00+00:00,2025-07-13T16:00:00+08:00,117998.99,118006.96,117925.48,117950.78,48.95651
legacy,crypto,BTC/USDT,15m,1752394500,1752395400,1752394500,2025-07-13T08:15:00+00:00,2025-07-13T16:15:00+08:00,117950.78,117950.78,117816.36,117831.08,51.64485
legacy,crypto,BTC/USDT,15m,1752395400,1752396300,1752395400,2025-07-13T08:30:00+00:00,2025-07-13T16:30:00+08:00,117831.08,117831.08,117789.6,117789.61,24.94732
legacy,crypto,BTC/USDT,15m,1752396300,1752397200,1752396300,2025-07-13T08:45:00+00:00,2025-07-13T16:45:00+08:00,117789.61,117895.79,117756.39,117895.78,40.19514
legacy,crypto,BTC/USDT,15m,1752397200,1752398100,1752397200,2025-07-13T09:00:00+00:00,2025-07-13T17:00:00+08:00,117895.78,117901.34,117879.35,117879.36,34.06658
legacy,crypto,BTC/USDT,15m,1752398100,1752399000,1752398100,2025-07-13T09:15:00+00:00,2025-07-13T17:15:00+08:00,117879.36,117879.36,117789.68,117850.01,38.41604
legacy,crypto,BTC/USDT,15m,1752399000,1752399900,1752399000,2025-07-13T09:30:00+00:00,2025-07-13T17:30:00+08:00,117850.01,117850.01,117689.63,117800.04,61.98662
legacy,crypto,BTC/USDT,15m,1752399900,1752400800,1752399900,2025-07-13T09:45:00+00:00,2025-07-13T17:45:00+08:00,117800.05,117803.84,117739.16,117739.16,16.96383
legacy,crypto,BTC/USDT,15m,1752400800,1752401700,1752400800,2025-07-13T10:00:00+00:00,2025-07-13T18:00:00+08:00,117739.16,117845.48,117739.16,117845.47,22.637
legacy,crypto,BTC/USDT,15m,1752401700,1752402600,1752401700,2025-07-13T10:15:00+00:00,2025-07-13T18:15:00+08:00,117845.48,117845.48,117800.0,117800.01,30.71243
legacy,crypto,BTC/USDT,15m,1752402600,1752403500,1752402600,2025-07-13T10:30:00+00:00,2025-07-13T18:30:00+08:00,117800.01,117800.01,117762.94,117783.96,25.92641
legacy,crypto,BTC/USDT,15m,1752403500,1752404400,1752403500,2025-07-13T10:45:00+00:00,2025-07-13T18:45:00+08:00,117783.96,117783.96,117746.81,117747.99,19.50927
legacy,crypto,BTC/USDT,15m,1752404400,1752405300,1752404400,2025-07-13T11:00:00+00:00,2025-07-13T19:00:00+08:00,117748.0,117900.0,117747.99,117900.0,49.29598
legacy,crypto,BTC/USDT,15m,1752405300,1752406200,1752405300,2025-07-13T11:15:00+00:00,2025-07-13T19:15:00+08:00,117900.0,118080.0,117863.68,118059.85,95.5042
legacy,crypto,BTC/USDT,15m,1752406200,1752407100,1752406200,2025-07-13T11:30:00+00:00,2025-07-13T19:30:00+08:00,118059.86,118059.86,117947.33,118003.28,70.85539
legacy,crypto,BTC/USDT,15m,1752407100,1752408000,1752407100,2025-07-13T11:45:00+00:00,2025-07-13T19:45:00+08:00,118003.28,118086.66,117968.24,118072.01,53.83136
legacy,crypto,BTC/USDT,15m,1752408000,1752408900,1752408000,2025-07-13T12:00:00+00:00,2025-07-13T20:00:00+08:00,118072.01,118134.5,117989.53,118025.19,63.40791
legacy,crypto,BTC/USDT,15m,1752408900,1752409800,1752408900,2025-07-13T12:15:00+00:00,2025-07-13T20:15:00+08:00,118025.19,118190.03,118025.19,118190.02,79.79046
legacy,crypto,BTC/USDT,15m,1752409800,1752410700,1752409800,2025-07-13T12:30:00+00:00,2025-07-13T20:30:00+08:00,118190.03,118190.03,118060.91,118137.08,97.21968
legacy,crypto,BTC/USDT,15m,1752410700,1752411600,1752410700,2025-07-13T12:45:00+00:00,2025-07-13T20:45:00+08:00,118137.08,118636.92,118084.9,118432.11,449.29235
legacy,crypto,BTC/USDT,15m,1752411600,1752412500,1752411600,2025-07-13T13:00:00+00:00,2025-07-13T21:00:00+08:00,118432.11,118596.95,118154.81,118175.01,225.67332
legacy,crypto,BTC/USDT,15m,1752412500,1752413400,1752412500,2025-07-13T13:15:00+00:00,2025-07-13T21:15:00+08:00,118175.0,118340.73,118175.0,118308.24,97.20982
legacy,crypto,BTC/USDT,15m,1752413400,1752414300,1752413400,2025-07-13T13:30:00+00:00,2025-07-13T21:30:00+08:00,118308.23,118666.08,118308.23,118583.47,211.37352
legacy,crypto,BTC/USDT,15m,1752414300,1752415200,1752414300,2025-07-13T13:45:00+00:00,2025-07-13T21:45:00+08:00,118583.48,118750.0,118476.36,118610.01,202.66607
legacy,crypto,BTC/USDT,15m,1752415200,1752416100,1752415200,2025-07-13T14:00:00+00:00,2025-07-13T22:00:00+08:00,118610.0,118656.0,118450.97,118638.6,138.02849
legacy,crypto,BTC/USDT,15m,1752416100,1752417000,1752416100,2025-07-13T14:15:00+00:00,2025-07-13T22:15:00+08:00,118638.6,119376.0,118638.6,119150.0,1103.143277
legacy,crypto,BTC/USDT,15m,1752417000,1752417900,1752417000,2025-07-13T14:30:00+00:00,2025-07-13T22:30:00+08:00,119149.99,119167.3,118714.84,118735.07,316.79763
legacy,crypto,BTC/USDT,15m,1752417900,1752418800,1752417900,2025-07-13T14:45:00+00:00,2025-07-13T22:45:00+08:00,118735.07,118852.9,118353.2,118766.94,339.96966
legacy,crypto,BTC/USDT,15m,1752418800,1752419700,1752418800,2025-07-13T15:00:00+00:00,2025-07-13T23:00:00+08:00,118766.94,119124.0,118653.13,118989.56,208.16916
legacy,crypto,BTC/USDT,15m,1752419700,1752420600,1752419700,2025-07-13T15:15:00+00:00,2025-07-13T23:15:00+08:00,118989.56,119018.16,118822.01,118908.03,135.82077
legacy,crypto,BTC/USDT,15m,1752420600,1752421500,1752420600,2025-07-13T15:30:00+00:00,2025-07-13T23:30:00+08:00,118908.03,118908.03,118540.0,118584.01,134.09847
legacy,crypto,BTC/USDT,15m,1752421500,1752422400,1752421500,2025-07-13T15:45:00+00:00,2025-07-13T23:45:00+08:00,118584.0,118763.97,118532.84,118672.24,88.44373
legacy,crypto,BTC/USDT,15m,1752422400,1752423300,1752422400,2025-07-13T16:00:00+00:00,2025-07-14T00:00:00+08:00,118672.23,118890.35,118640.01,118767.26,74.62333
legacy,crypto,BTC/USDT,15m,1752423300,1752424200,1752423300,2025-07-13T16:15:00+00:00,2025-07-14T00:15:00+08:00,118767.26,118982.89,118743.43,118823.07,114.8769
legacy,crypto,BTC/USDT,15m,1752424200,1752425100,1752424200,2025-07-13T16:30:00+00:00,2025-07-14T00:30:00+08:00,118823.07,118873.3,118690.0,118832.55,78.21221
legacy,crypto,BTC/USDT,15m,1752425100,1752426000,1752425100,2025-07-13T16:45:00+00:00,2025-07-14T00:45:00+08:00,118832.54,118860.0,118520.0,118528.01,215.9628
legacy,crypto,BTC/USDT,15m,1752426000,1752426900,1752426000,2025-07-13T17:00:00+00:00,2025-07-14T01:00:00+08:00,118528.0,118653.01,118382.56,118620.15,105.28963
legacy,crypto,BTC/USDT,15m,1752426900,1752427800,1752426900,2025-07-13T17:15:00+00:00,2025-07-14T01:15:00+08:00,118620.15,118721.42,118557.62,118670.34,69.49713
legacy,crypto,BTC/USDT,15m,1752427800,1752428700,1752427800,2025-07-13T17:30:00+00:00,2025-07-14T01:30:00+08:00,118670.33,118774.64,118670.33,118753.17,66.49607
legacy,crypto,BTC/USDT,15m,1752428700,1752429600,1752428700,2025-07-13T17:45:00+00:00,2025-07-14T01:45:00+08:00,118753.17,118844.83,118685.35,118699.6,107.51555
legacy,crypto,BTC/USDT,15m,1752429600,1752430500,1752429600,2025-07-13T18:00:00+00:00,2025-07-14T02:00:00+08:00,118699.6,118824.31,118592.01,118777.59,72.89301
legacy,crypto,BTC/USDT,15m,1752430500,1752431400,1752430500,2025-07-13T18:15:00+00:00,2025-07-14T02:15:00+08:00,118777.59,119070.24,118764.0,119027.91,103.23371
legacy,crypto,BTC/USDT,15m,1752431400,1752432300,1752431400,2025-07-13T18:30:00+00:00,2025-07-14T02:30:00+08:00,119027.9,119027.91,118866.51,118897.86,58.81498
legacy,crypto,BTC/USDT,15m,1752432300,1752433200,1752432300,2025-07-13T18:45:00+00:00,2025-07-14T02:45:00+08:00,118897.86,119025.0,118834.53,118992.73,80.45403
legacy,crypto,BTC/USDT,15m,1752433200,1752434100,1752433200,2025-07-13T19:00:00+00:00,2025-07-14T03:00:00+08:00,118992.73,119095.0,118962.79,119065.99,109.85186
legacy,crypto,BTC/USDT,15m,1752434100,1752435000,1752434100,2025-07-13T19:15:00+00:00,2025-07-14T03:15:00+08:00,119066.0,119310.0,119044.2,119253.19,122.04799
legacy,crypto,BTC/USDT,15m,1752435000,1752435900,1752435000,2025-07-13T19:30:00+00:00,2025-07-14T03:30:00+08:00,119253.19,119488.0,119001.09,119072.13,246.9519
legacy,crypto,BTC/USDT,15m,1752435900,1752436800,1752435900,2025-07-13T19:45:00+00:00,2025-07-14T03:45:00+08:00,119072.13,119233.57,118897.44,118961.08,122.68047
legacy,crypto,BTC/USDT,15m,1752436800,1752437700,1752436800,2025-07-13T20:00:00+00:00,2025-07-14T04:00:00+08:00,118961.09,118969.99,118826.0,118960.0,84.17214
legacy,crypto,BTC/USDT,15m,1752437700,1752438600,1752437700,2025-07-13T20:15:00+00:00,2025-07-14T04:15:00+08:00,118959.99,119280.0,118959.99,119280.0,64.63035
legacy,crypto,BTC/USDT,15m,1752438600,1752439500,1752438600,2025-07-13T20:30:00+00:00,2025-07-14T04:30:00+08:00,119280.0,119367.37,119060.0,119060.0,81.13626
legacy,crypto,BTC/USDT,15m,1752439500,1752440400,1752439500,2025-07-13T20:45:00+00:00,2025-07-14T04:45:00+08:00,119060.0,119169.55,119004.0,119083.6,60.33113
legacy,crypto,BTC/USDT,15m,1752440400,1752441300,1752440400,2025-07-13T21:00:00+00:00,2025-07-14T05:00:00+08:00,119083.6,119083.6,118860.6,118894.45,73.36795
legacy,crypto,BTC/USDT,15m,1752441300,1752442200,1752441300,2025-07-13T21:15:00+00:00,2025-07-14T05:15:00+08:00,118894.45,119000.62,118887.57,118935.27,56.41091
legacy,crypto,BTC/USDT,15m,1752442200,1752443100,1752442200,2025-07-13T21:30:00+00:00,2025-07-14T05:30:00+08:00,118935.26,118941.42,118500.01,118708.51,156.32714
legacy,crypto,BTC/USDT,15m,1752443100,1752444000,1752443100,2025-07-13T21:45:00+00:00,2025-07-14T05:45:00+08:00,118708.51,118861.88,118546.32,118648.87,134.96999
legacy,crypto,BTC/USDT,15m,1752444000,1752444900,1752444000,2025-07-13T22:00:00+00:00,2025-07-14T06:00:00+08:00,118648.86,118648.86,118243.68,118408.96,244.44664
